motif_id,motif_name,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M5040-1.02,hth,8.960317085919359e-05,8.960317085919359e-05,0.0008699460014940668,0.001095745785473545
M2249-1.02,D,-8.90645644589038e-05,8.90645644589038e-05,0.0006943665291007821,0.0010066255153487046
M6238-1.02,(CG11152)_(Homo_sapiens)_(DBD_0.50),8.857894274452103e-05,8.857894274452103e-05,0.0007118503767287766,0.0008990977546000556
M5348-1.02,(CG34340)_(Homo_sapiens)_(DBD_0.93),8.604932925104193e-05,8.604932925104193e-05,0.0009224401311093066,0.001227368048154604
M5099-1.02,Mad,8.553738618321706e-05,8.553738618321706e-05,0.0013111092899469785,0.0016768015704575674
M5006-1.02,Hey,-8.381749563551137e-05,8.381749563551137e-05,0.0007279800360524802,0.0009435620343184929
M5196-1.02,slou,8.285728619951607e-05,8.285728619951607e-05,0.0013375008607672053,0.0020784468253165875
M4885-1.02,CG8765,-8.118623382020847e-05,8.118623382020847e-05,0.0006661463347001471,0.0008939850856641343
M5023-1.02,HLHmbeta,-8.114822537832047e-05,8.114822537832047e-05,0.000670684226047341,0.000899188850086275
M4831-1.02,CG17181,-8.089041471041662e-05,8.089041471041662e-05,0.0007793191251248243,0.0010157014452473953
M1471-1.02,tll,-8.055525965262873e-05,8.055525965262873e-05,0.002215223433004648,0.0029519671887814542
M5051-1.02,kay,7.999311383881036e-05,7.999311383881036e-05,0.002772973846654595,0.0033138159565929168
M1524-1.02,(Rfx)_(Apis_mellifera)_(DBD_0.78),-7.949203879197943e-05,7.949203879197943e-05,0.0006321393808015435,0.0008558999979551802
M5142-1.02,pad,-7.94513838142537e-05,7.94513838142537e-05,0.0005635522046923051,0.0007846641014939179
M5233-1.02,sima,-7.863531882299593e-05,7.863531882299593e-05,0.0006239006077704538,0.0008958209794547714
M4982-1.02,GATAd,-7.859004503790421e-05,7.859004503790421e-05,0.003746228980223231,0.004582232855227401
M4913-1.02,disco-r,-7.773169626607788e-05,7.773169626607788e-05,0.002279163746513285,0.003041327507097391
M4765-1.02,bin,7.769830196128391e-05,7.769830196128391e-05,0.0014330542995819589,0.0018555289871699287
M4904-1.02,Deaf1,-7.76647629341343e-05,7.76647629341343e-05,0.000482603417335857,0.0006274738822490312
M1103-1.02,Vsx2,-7.483035759064015e-05,7.483035759064015e-05,0.0008808894924977874,0.0010703906976357082
M1519-1.02,(NFAT)_(Gallus_gallus)_(DBD_0.58),7.473700906458826e-05,7.473700906458826e-05,0.0005435242735071128,0.000736756832894701
M4748-1.02,Atf6,7.440033710733565e-05,7.440033710733565e-05,0.0004886204671158668,0.0006528110019351983
M5247-1.02,Trl,-7.425148011918687e-05,7.425148011918687e-05,0.0006609602547250902,0.0009840802189289256
M5107-1.02,Mio,-7.362440477330465e-05,7.362440477330465e-05,0.0008112127151550603,0.001058058523701915
M5151-1.02,pho,7.306009901636472e-05,7.306009901636472e-05,0.0006869327036188829,0.0009026173802945853
M5263-1.02,Usf,-7.218865411103394e-05,7.218865411103394e-05,0.0008360621275439205,0.0010649107637247565
M0641-1.02,dmrt99B,7.211595113679339e-05,7.211595113679339e-05,0.0015170926946196166,0.0018805071415972435
M5052-1.02,ken,7.154688092001582e-05,7.154688092001582e-05,0.0008372625232331393,0.0011101630826793902
M5025-1.02,HLHmgamma,7.111428906972622e-05,7.111428906972622e-05,0.0004554850049790678,0.0006683337937262692
M4767-1.02,Blimp-1,7.10110901170939e-05,7.10110901170939e-05,0.0005800408168575871,0.000788690538531585
M5208-1.02,Sox15,-7.095847136834908e-05,7.095847136834908e-05,0.001697077649004108,0.002146141031185634
M1089-1.02,bsh,-6.970171694891517e-05,6.970171694891517e-05,0.003596632464540246,0.004585303928212962
M5222-1.02,sv,-6.924436043801536e-05,6.924436043801536e-05,0.0005443378883943168,0.0007116198661068534
M4708-1.02,(Tbp)_(Homo_sapiens)_(DBD_0.90),-6.864704707161352e-05,6.864704707161352e-05,0.0013185419394949579,0.0017808526370518927
M1995-1.02,Dfd,-6.777529700922802e-05,6.777529700922802e-05,0.0010274225231929018,0.0013303054931935328
M4669-1.02,FBgn0262975,6.762190369778678e-05,6.762190369778678e-05,0.0009059826871662706,0.001175703990177441
M2039-1.02,lbe,-6.675938934753472e-05,6.675938934753472e-05,0.0006390725620115439,0.0008563139312958965
M4996-1.02,Hand,6.578325356425967e-05,6.578325356425967e-05,0.0010332954611349163,0.0013870996331231825
M4977-1.02,ftz,-6.442185241573455e-05,6.442185241573455e-05,0.0012922133024641951,0.0015663644471106456
